name;description;longitude;latitude
Jan van Riebeeckhavenweg 9 Amsterdam;Stopcontact EV-Box EVB-P1406281 mennekes;4.85077593;52.40974842
Avenue Jean-Baptiste Depaire 149 Bruxelles;Stopcontact EV-Box EVB-P1407004 mennekes;4.32718565;50.8920262
Generaal cabrastraat 11 Antwerpen;Stopcontact EV-Box EVB-P1407005 mennekes;4.39309;51.19178
Vliegenierslaan 2-18 Steenokkerzeel;Stopcontact EV-Box EVB-P1407043 mennekes;4.52012275;50.92322653
Ruelle du Curé 1 Lasne;Stopcontact EV-Box EVB-P1407046 mennekes;4.5003788;50.6927073
Henriëtte Roland Holststraat 9 Tiel;Stopcontact EV-Box EVB-P1407048 mennekes;5.40407383;51.89017737
A27 1 Jalhay;Stopcontact EV-Box EVB-P1408120 mennekes;5.9456133;50.51878983
Gerritsenweg 11D Zutphen;Krachtstroom EV-Box EVB-P1408138 mennekes;6.19232435;52.14944332
Gerritsenweg 11D Zutphen;Krachtstroom EV-Box EVB-P1408138 mennekes;6.19232435;52.14944332
Gerritsenweg 9 Zutphen;Krachtstroom EV-Box EVB-P1408139 mennekes;6.19353943;52.1498666
Gerritsenweg 9 Zutphen;Krachtstroom EV-Box EVB-P1408139 mennekes;6.19353943;52.1498666
Nizolaan 1 Ede;Stopcontact EV-Box EVB-P1408225 mennekes;5.66407497;52.05214577
Nizolaan 1 Ede;Stopcontact EV-Box EVB-P1408225 mennekes;5.66407497;52.05214577
Edisonweg 10 Spijkenisse;Krachtstroom EV-Box EVB-P1408239 mennekes;4.30149548;51.8520582
Edisonweg 10 Spijkenisse;Krachtstroom EV-Box EVB-P1408239 mennekes;4.30149548;51.8520582
Ekkersrijt 4086 Son;Krachtstroom EV-Box EVB-P1409156 mennekes;5.46554677;51.49936023
Ekkersrijt 4086 Son;Krachtstroom EV-Box EVB-P1409156 mennekes;5.46554677;51.49936023
Geerakker 8 Londerzeel;Krachtstroom EV-Box EVB-P1409180 mennekes;4.30446183;51.00979548
Pedro de Medinalaan 31 Amsterdam;Stopcontact EV-Box EVB-P1410058 mennekes;4.977049;52.3631367
Rue du Rouleau 29 Bruxelles;Stopcontact EV-Box EVB-P1410061 mennekes;4.3482213;50.8529245
Geraardsbergsesteenweg 454 Ninove;Krachtstroom EV-Box EVB-P1410167 mennekes;3.95233423;50.8375836
Transportweg 55 Maasdijk;Stopcontact EV-Box EVB-P1412038 mennekes;4.23139452;51.94604067
Transportweg 55 Maasdijk;Stopcontact EV-Box EVB-P1412038 mennekes;4.23139452;51.94604067
Rue Grange des Champs 118 Braine-l'Alleud;Stopcontact EV-Box EVB-P1412071 mennekes;4.37177;50.69533
Geestenspoor 67 Antwerpen;Stopcontact EV-Box EVB-P1412072 mennekes;4.42598853;51.28217932
Hof Van Boetsfort 12 Steenokkerzeel;Stopcontact EV-Box EVB-P1412073 mennekes;4.48148095;50.91549412
Chaussée d'Alsemberg 296 Braine-l'Alleud;Stopcontact EV-Box EVB-P1412074 mennekes;4.37175;50.69562
Keileweg 63 Rotterdam;Krachtstroom EV-Box EVB-P1412137 mennekes;4.42599407;51.90778873
Keileweg 63 Rotterdam;Krachtstroom EV-Box EVB-P1412137 mennekes;4.42599407;51.90778873
New Yorkstraat 3 Lijnden;Krachtstroom EV-Box EVB-P1412199 mennekes;4.7587;52.3494
New Yorkstraat 3 Lijnden;Krachtstroom EV-Box EVB-P1412199 mennekes;4.7587;52.3494
New Yorkstraat 3 Lijnden;Krachtstroom EV-Box EVB-P1412199 mennekes;4.7587;52.3494
New Yorkstraat 3 Lijnden;Krachtstroom EV-Box EVB-P1412199 mennekes;4.7587;52.3494
Kleinbeekweg 15 Schilde;Stopcontact EV-Box EVB-P1413085 mennekes;4.58587685;51.2286193
Westrandweg 1 Amsterdam;Krachtstroom EV-Box EVB-P1413136 mennekes;4.82124372;52.39177943
Rue des Taxandres 17 Etterbeek;Krachtstroom EV-Box EVB-P1413149 mennekes;4.40208798;50.83664393
Rue des Taxandres 17 Etterbeek;Krachtstroom EV-Box EVB-P1413149 mennekes;4.40208798;50.83664393
Leeuwerikenlaan 43 Wemmel;Krachtstroom EV-Box EVB-P1413172 mennekes;4.31026173;50.92366423
Chemin des Dames-Avelines 11 Villers-la-Ville;Krachtstroom EV-Box EVB-P1413175 mennekes;4.46071188;50.57172912
Hoofdstraat 34 Bad Nieuweschans;Krachtstroom EV-Box EVB-P1413182 mennekes;7.2024001;53.18249717
Hoofdstraat 34 Bad Nieuweschans;Krachtstroom EV-Box EVB-P1413182 mennekes;7.2024001;53.18249717
Rue Dante 75 Anderlecht;Krachtstroom EV-Box EVB-P1413205 mennekes;4.31966;50.83304
Rue Dante 75 Anderlecht;Krachtstroom EV-Box EVB-P1413205 mennekes;4.31966;50.83304
Lijsterbeslaan 8 Kapellen;Krachtstroom EV-Box EVB-P1413206 mennekes;4.43530205;51.3301525
Sparrenstraat 8 De Pinte;Krachtstroom EV-Box EVB-P1413211 mennekes;3.63973;50.99917
Hoogoorddreef 38 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1414133 mennekes;4.9537453;52.31314567
Foppingadreef 1 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1414136 mennekes;4.94862645;52.31347018
Bijlmerplein 39 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1414137 mennekes;4.95041233;52.31374743
Bijlmerplein 1011 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1414138 mennekes;4.94952143;52.31322045
Hoekenrode 1 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1414139 mennekes;4.95348977;52.31432595
Keuzekouter 52 Gent;Krachtstroom EV-Box EVB-P1414167 mennekes;3.63904215;51.02852863
Bellevuedreef 1317 Schilde;Krachtstroom EV-Box EVB-P1414170 mennekes;4.56747;51.23153
Rue Edouard Belin 4 Mont-Saint-Guibert;Krachtstroom EV-Box EVB-P1414220 mennekes;4.62684;50.6575963
Zegbroek 2 Vorselaar;Krachtstroom EV-Box EVB-P1414248 mennekes;4.75485007;51.22276363
EV-Box EVB-P1414326;Stopcontact mennekes;3.5813516;51.05993902
Westersingel 1 Berkel en Rodenrijs;Krachtstroom EV-Box EVB-P1416025 mennekes;4.47144;51.99231
New Yorkstraat 3 Lijnden;Krachtstroom EV-Box EVB-P1417036 mennekes;4.76102;52.34902
New Yorkstraat 3 Lijnden;Krachtstroom EV-Box EVB-P1417036 mennekes;4.76102;52.34902
New Yorkstraat 3 Lijnden;Krachtstroom EV-Box EVB-P1417036 mennekes;4.76102;52.34902
New Yorkstraat 3 Lijnden;Krachtstroom EV-Box EVB-P1417036 mennekes;4.76102;52.34902
Spyridon Louisweg 14 Amsterdam;Stopcontact EV-Box EVB-P1417063 mennekes;4.92098528;52.40475452
Spyridon Louisweg 14 Amsterdam;Stopcontact EV-Box EVB-P1417063 mennekes;4.92098528;52.40475452
Molenland 6 Zwolle;Stopcontact EV-Box EVB-P1417102 mennekes;6.12242517;52.52481092
Haarlerbergweg 13 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1417108 mennekes;4.95453923;52.30256108
Hapsebaan 4 Cuijk;Stopcontact EV-Box EVB-P1418231 mennekes;5.87596817;51.71865865
Hapsebaan 4 Cuijk;Stopcontact EV-Box EVB-P1418231 mennekes;5.87596817;51.71865865
Lisseweegesteenweg 37 Brugge;Stopcontact EV-Box EVB-P1420042 mennekes;3.18729683;51.29035552
Molenweg 7 Nederasselt;Stopcontact EV-Box EVB-P1420085 mennekes;5.75664407;51.76866013
Molenweg 7 Nederasselt;Stopcontact EV-Box EVB-P1420085 mennekes;5.75664407;51.76866013
De Gerlachekaai 1 Antwerpen;Krachtstroom EV-Box EVB-P1421066 mennekes;4.38661;51.20904
De Gerlachekaai 1 Antwerpen;Krachtstroom EV-Box EVB-P1421066 mennekes;4.38661;51.20904
De Gerlachekaai 1 Antwerpen;Krachtstroom EV-Box EVB-P1421066 mennekes;4.38661;51.20904
De Gerlachekaai 1 Antwerpen;Krachtstroom EV-Box EVB-P1421066 mennekes;4.38661;51.20904
De Gerlachekaai 1 Antwerpen;Krachtstroom EV-Box EVB-P1421066 mennekes;4.38661;51.20904
De Gerlachekaai 1 Antwerpen;Krachtstroom EV-Box EVB-P1421066 mennekes;4.38661;51.20904
De Gerlachekaai 1 Antwerpen;Krachtstroom EV-Box EVB-P1421066 mennekes;4.38661;51.20904
De Gerlachekaai 1 Antwerpen;Krachtstroom EV-Box EVB-P1421066 mennekes;4.38661;51.20904
De Gerlachekaai 1 Antwerpen;Krachtstroom EV-Box EVB-P1421066 mennekes;4.38661;51.20904
De Gerlachekaai 1 Antwerpen;Krachtstroom EV-Box EVB-P1421066 mennekes;4.38661;51.20904
Jan van der Heijdenstraat 38 Hilversum;Stopcontact EV-Box EVB-P1423037 mennekes;5.19039862;52.23210172
Jan van der Heijdenstraat 38 Hilversum;Stopcontact EV-Box EVB-P1423037 mennekes;5.19039862;52.23210172
Ekkersrijt 40954097 Son;Krachtstroom EV-Box EVB-P1423217 mennekes;5.46545;51.49979
Ekkersrijt 40954097 Son;Krachtstroom EV-Box EVB-P1423217 mennekes;5.46545;51.49979
Rue Bousalle 1 Andenne;Krachtstroom EV-Box EVB-P1424042 mennekes;5.14601347;50.48425275
Almenstraat 17 Dessel;Stopcontact EV-Box EVB-P1424043 mennekes;5.13849302;51.23648277
Grauwe Steenberg 7 Bertem;Stopcontact EV-Box EVB-P1424110 mennekes;4.62793527;50.87171392
Aaltje Noordewierstraat 113 Hengelo;Stopcontact EV-Box EVB-P1424112 mennekes;6.83971312;52.2822272
Avennesdreef 81 Gent;Stopcontact EV-Box EVB-P1424113 mennekes;3.63469268;51.06922002
Chemin de la Hussière 2 Lasne;Stopcontact EV-Box EVB-P1424184 mennekes;4.50843577;50.68511153
Calandstraat 12 Rotterdam;Krachtstroom EV-Box EVB-P1425039 mennekes;4.47771913;51.90678805
Calandstraat 12 Rotterdam;Krachtstroom EV-Box EVB-P1425039 mennekes;4.47771913;51.90678805
Rietsingel 23 Pijnacker;Stopcontact EV-Box EVB-P1427051 mennekes;4.45233802;52.00250802
Spyridon Louisweg 14 Amsterdam;Stopcontact EV-Box EVB-P1430053 mennekes;4.920964;52.4047147
Spyridon Louisweg 14 Amsterdam;Stopcontact EV-Box EVB-P1430053 mennekes;4.920964;52.4047147
Meerkenshamstraat 2 Destelbergen;Krachtstroom EV-Box EVB-P1430344 mennekes;3.78806605;51.0507626
Zuider IJsseldijk 2 Gouda;Stopcontact EV-Box EVB-P1430424 mennekes;4.7320033;52.00790523
N171 35 Kontich;Krachtstroom EV-Box EVB-P1437168 mennekes;4.44439213;51.1429434
N171 35 Kontich;Krachtstroom EV-Box EVB-P1437168 mennekes;4.44439213;51.1429434
Nietweg 3 Antwerpen;Krachtstroom EV-Box EVB-P1437169 mennekes;4.3757251;51.27434698
Nietweg 3 Antwerpen;Krachtstroom EV-Box EVB-P1437169 mennekes;4.3757251;51.27434698
Rue des Vétérinaires 109 Saint-Gilles;Krachtstroom EV-Box EVB-P1445042 mennekes;4.32922015;50.83143237
Tweestationsstraat 80 Anderlecht;Krachtstroom EV-Box EVB-P1445044 mennekes;4.3290019;50.83241993
Goudsmidstraat 25 's-Hertogenbosch;Krachtstroom EV-Box EVB-P1445049 mennekes;5.33495322;51.71068337
Goudsmidstraat 25 's-Hertogenbosch;Krachtstroom EV-Box EVB-P1445049 mennekes;5.33495322;51.71068337
Lode Vleeshouwerslaan 2 Schoten;Krachtstroom EV-Box EVB-P1445056 mennekes;4.4721448;51.26393697
Nieuwgraaf 28 Duiven;Krachtstroom EV-Box EVB-P1445071 mennekes;5.99253193;51.96689105
Nieuwgraaf 28 Duiven;Krachtstroom EV-Box EVB-P1445071 mennekes;5.99253193;51.96689105
Rue Père de Deken 21 Etterbeek;Krachtstroom EV-Box EVB-P1445083 mennekes;4.40099787;50.83702322
Rue Père de Deken 21 Etterbeek;Krachtstroom EV-Box EVB-P1445083 mennekes;4.40099787;50.83702322
Bijlstraat 1 Ranst;Krachtstroom EV-Box EVB-P1445085 mennekes;4.54836115;51.19639317
Haarlerbergweg 19 Amsterdam-Zuidoost;Krachtstroom EV-Box EVB-P1446917 mennekes;4.95320728;52.30369658
Haarlerbergweg 19 Amsterdam-Zuidoost;Krachtstroom EV-Box EVB-P1446918 mennekes;4.95309942;52.30369373
Merseyweg 10 Botlek Rotterdam;Krachtstroom EV-Box EVB-P1446936 mennekes;4.25640555;51.8850403
Merseyweg 10 Botlek Rotterdam;Krachtstroom EV-Box EVB-P1446936 mennekes;4.25640555;51.8850403
Haarlerbergweg 21 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1447001 mennekes;4.95335248;52.30394735
Haarlerbergweg 19 Amsterdam Zuid-Oost;Krachtstroom EV-Box EVB-P1447012 mennekes;4.95378;52.30311
Gasthof 2 Hoofddorp;Stopcontact EV-Box EVB-P1450079 mennekes;4.64556625;52.3013605
Mastendreef 15 Schilde;Krachtstroom EV-Box EVB-P1453016 mennekes;4.56988902;51.23194072
Rijnzathe 4 Utrecht;Krachtstroom EV-Box EVB-P1453027 mennekes;5.05243472;52.07137807
Rijnzathe 4 Utrecht;Krachtstroom EV-Box EVB-P1453027 mennekes;5.05243472;52.07137807
Rijnzathe 4 Utrecht;Krachtstroom EV-Box EVB-P1453027 mennekes;5.05243472;52.07137807
Rijnzathe 4 Utrecht;Krachtstroom EV-Box EVB-P1453027 mennekes;5.05243472;52.07137807
Rijnzathe 4 Utrecht;Krachtstroom EV-Box EVB-P1453027 mennekes;5.05243472;52.07137807
Rijnzathe 4 Utrecht;Krachtstroom EV-Box EVB-P1453027 mennekes;5.05243472;52.07137807
Rijnzathe 4 Utrecht;Krachtstroom EV-Box EVB-P1453027 mennekes;5.05243472;52.07137807
Rijnzathe 4 Utrecht;Krachtstroom EV-Box EVB-P1453027 mennekes;5.05243472;52.07137807
Rijnzathe 4 Utrecht;Krachtstroom EV-Box EVB-P1453027 mennekes;5.05243472;52.07137807
Rijnzathe 4 Utrecht;Krachtstroom EV-Box EVB-P1453027 mennekes;5.05243472;52.07137807
Haarlerbergweg 15 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1536492 mennekes;4.95367858;52.3029522
Haarlerbergweg 17 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1536536 mennekes;4.95297157;52.30319665
Haarlerbergweg 13 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1536537 mennekes;4.95433355;52.30250743
Haarlerbergweg 13 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1536538 mennekes;4.95384758;52.30268198
Haarlerbergweg 13 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1536542 mennekes;4.95408007;52.30279863
Haarlerbergweg 17 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1536561 mennekes;4.95410055;52.30350945
Haarlerbergweg 13 Amsterdam-Zuidoost;Krachtstroom EV-Box EVB-P1536562 mennekes;4.95407995;52.30266823
Haarlerbergweg 21 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1536563 mennekes;4.95316638;52.30422115
Haarlerbergweg 15 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1536589 mennekes;4.95336017;52.30293567
Haarlerbergweg 15 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1536595 mennekes;4.95389058;52.30291862
Haarlerbergweg 15 Amsterdam-Zuidoost;Krachtstroom EV-Box EVB-P1536595 mennekes;4.95389058;52.30291862
Hof ter Motten 10 Beersel;Stopcontact EV-Box EVB-P1536598 mennekes;4.29816998;50.7567392
Huzarenberg 24-28 Stabroek;Stopcontact EV-Box EVB-P1536608 mennekes;4.3924297;51.34850015
Kestelstraat 147 Aalter;Stopcontact EV-Box EVB-P1536609 mennekes;3.46787217;51.08103282
Notelaarstraat 5 Waarschoot;Stopcontact EV-Box EVB-P1536610 mennekes;3.6034671;51.1448592
Keileweg 59 Rotterdam;Krachtstroom EV-Box EVB-P1548123 mennekes;4.42688452;51.90828925
Archangelkade 22 Amsterdam;Stopcontact EV-Box EVB-P1548257 mennekes;4.87142028;52.39858142
Archangelkade 22 Amsterdam;Stopcontact EV-Box EVB-P1548257 mennekes;4.87142028;52.39858142
Moermanskkade 91 Amsterdam;Stopcontact EV-Box EVB-P1548279 mennekes;4.87145977;52.39845577
Moermanskkade 91 Amsterdam;Stopcontact EV-Box EVB-P1548279 mennekes;4.87145977;52.39845577
Moermanskkade 113 Amsterdam;Stopcontact EV-Box EVB-P1548280 mennekes;4.87144438;52.3993897
Moermanskkade 113 Amsterdam;Stopcontact EV-Box EVB-P1548280 mennekes;4.87144438;52.3993897
Moermanskkade 577 Amsterdam;Stopcontact EV-Box EVB-P1548283 mennekes;4.87128642;52.39875668
Moermanskkade 577 Amsterdam;Stopcontact EV-Box EVB-P1548283 mennekes;4.87128642;52.39875668
Moermanskkade 73 Amsterdam;Stopcontact EV-Box EVB-P1548284 mennekes;4.87149357;52.3986887
Moermanskkade 73 Amsterdam;Stopcontact EV-Box EVB-P1548284 mennekes;4.87149357;52.3986887
Bijlmerplein 888 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1551017 mennekes;4.9519787;52.3141948
Bijlmerplein 1 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1551018 mennekes;4.94980145;52.31340207
Bijlmerplein 1 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1551019 mennekes;4.94978593;52.31349345
Foppingadreef 10 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1551021 mennekes;4.94919697;52.31319583
Foppingadreef 7 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1551031 mennekes;4.9499202;52.3143033
Van Reenenweg 9 Zeist;Krachtstroom EV-Box EVB-P1552376 mennekes;5.23238028;52.08740607
Van Reenenweg 9 Zeist;Krachtstroom EV-Box EVB-P1552376 mennekes;5.23238028;52.08740607
Haarlerbergweg 19 Amsterdam-Zuidoost;Krachtstroom EV-Box EVB-P1602019 mennekes;4.95343593;52.30366768
Haarlerbergweg 17 Amsterdam-Zuidoost;Krachtstroom EV-Box EVB-P1602020 mennekes;4.95366067;52.30367708
Haarlerbergweg 17 Amsterdam-Zuidoost;Krachtstroom EV-Box EVB-P1602025 mennekes;4.95348812;52.3035345
Zeis 4 Brielle;Stopcontact EV-Box EVB-P1602242 mennekes;4.16523142;51.88946378
Amsterdamseweg 59 Amersfoort;Krachtstroom EV-Box EVB-P1604311 mennekes;5.36054735;52.1651931
Sumatralaan 2 Huizen;Stopcontact EV-Box EVB-P1604327 mennekes;5.24855053;52.29203435
EV-Box EVB-P1604461;Krachtstroom mennekes;5.36233377;52.16605127
Rietspinner 17 Leusden;Stopcontact EV-Box EVB-P1604497 mennekes;5.44593788;52.12955
Lisdoddelaan 134 Amsterdam;Krachtstroom EV-Box EVB-P1606015 mennekes;4.99615388;52.3510422
Bolimattstrasse 2 Buchs;Krachtstroom EV-Box EVB-P1606019 mennekes;8.08357265;47.38635265
Bolimattstrasse 2 Buchs;Krachtstroom EV-Box EVB-P1606019 mennekes;8.08357265;47.38635265
Bolimattstrasse 8 Buchs;Krachtstroom EV-Box EVB-P1606037 mennekes;8.08435097;47.38438722
Bolimattstrasse 8 Buchs;Krachtstroom EV-Box EVB-P1606037 mennekes;8.08435097;47.38438722
Bolimattstrasse 8 Buchs;Krachtstroom EV-Box EVB-P1606037 mennekes;8.08435097;47.38438722
Bolimattstrasse 8 Buchs;Krachtstroom EV-Box EVB-P1606037 mennekes;8.08435097;47.38438722
Ondernemersstraat 1416 IJsselmuiden;Krachtstroom EV-Box EVB-P1607199 mennekes;5.9399371;52.55375278
Ondernemersstraat 1416 IJsselmuiden;Krachtstroom EV-Box EVB-P1607199 mennekes;5.9399371;52.55375278
Ondernemersstraat 1416 IJsselmuiden;Krachtstroom EV-Box EVB-P1607199 mennekes;5.9399371;52.55375278
Ondernemersstraat 1416 IJsselmuiden;Krachtstroom EV-Box EVB-P1607199 mennekes;5.9399371;52.55375278
Wethouder Beversstraat 88 Enschede;Krachtstroom EV-Box EVB-P1607548 mennekes;6.88356003;52.20693607
Wethouder Beversstraat 88 Enschede;Krachtstroom EV-Box EVB-P1607548 mennekes;6.88356003;52.20693607
Buitenvaart 211601 Hoogeveen;Krachtstroom EV-Box EVB-P1607550 mennekes;6.5102088;52.70951048
Buitenvaart 211601 Hoogeveen;Krachtstroom EV-Box EVB-P1607550 mennekes;6.5102088;52.70951048
EV-Box EVB-P1607576;Stopcontact mennekes;5.31634;51.36807
Walvisbaai 17 Purmerend;Krachtstroom EV-Box EVB-P1607581 mennekes;4.9404068;52.4883576
Bijlmerplein 888 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1607854 mennekes;4.9519787;52.3141948
Bijlmerdreef 98 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1607857 mennekes;4.9485997;52.3141138
Voetangelweg 1 Abcoude;Stopcontact EV-Box EVB-P1607863 mennekes;4.96580658;52.27714823
Bijlmerdreef 102 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1607864 mennekes;4.9486627;52.3143426
Bijlmerplein 888 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1607865 mennekes;4.9519787;52.3141948
Industrieweg 4A Kampen;Krachtstroom EV-Box EVB-P1608027 mennekes;5.899214;52.5656
Industrieweg 4A Kampen;Krachtstroom EV-Box EVB-P1608027 mennekes;5.899214;52.5656
Industrieweg 4A Kampen;Krachtstroom EV-Box EVB-P1608027 mennekes;5.899214;52.5656
Kolenbranderstraat 5b Sneek;Krachtstroom EV-Box EVB-P1608246 mennekes;5.62835722;53.03695052
Kolenbranderstraat 5b Sneek;Krachtstroom EV-Box EVB-P1608246 mennekes;5.62835722;53.03695052
Bijlmerplein 888 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1628002 mennekes;4.9519787;52.3141948
Grote Woudhuis 5 Apeldoorn;Krachtstroom EV-Box EVB-P1628009 mennekes;6.024910157033105;52.20045146225873
Grote Woudhuis 5 Apeldoorn;Krachtstroom EV-Box EVB-P1628009 mennekes;6.024910157033105;52.20045146225873
Haarlerbergweg 13 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1630114 mennekes;4.9536592;52.3027577
Keistraat 120 Sint-Martens-Latem;Krachtstroom EV-Box EVB-P1630269 mennekes;3.629933;50.9933379
Keistraat 120 Sint-Martens-Latem;Krachtstroom EV-Box EVB-P1630269 mennekes;3.629933;50.9933379
Grenadier Road 1 Exeter;Krachtstroom EV-Box t53_hu1_3216_004 mennekes;-3.4672909;50.7294763
Grenadier Road 1 Exeter;Krachtstroom EV-Box t53_hu1_3216_004 mennekes;-3.4672909;50.7294763
Grenadier Road 1 Exeter;Krachtstroom EV-Box t53_hu1_3216_004 mennekes;-3.4672909;50.7294763
Hugo de Grootlaan 84 's-Hertogenbosch;Stopcontact EVnetNL AL963 mennekes;5.289787;51.689352
Hugo de Grootlaan 84 's-Hertogenbosch;Stopcontact EVnetNL AL964 mennekes;5.289787;51.689352
Hugo de Grootlaan 84 's-Hertogenbosch;Stopcontact EVnetNL AL965 mennekes;5.289787;51.689352
Hugo de Grootlaan 84 's-Hertogenbosch;Stopcontact EVnetNL AL966 mennekes;5.289787;51.689352
Derde Abel Tasmanhof 15 Gouda;Stopcontact NewMotion ICUCOMPACT001650 J1772;4.70123910903931;52.0230407714844
Tienlingstraat 15F Zaandam;Krachtstroom NewMotion 03008028 mennekes;4.8004678;52.430038
Ridder van Catsweg 298 Gouda;Krachtstroom NewMotion 03009531 mennekes;4.7057659;52.0298675
Vliespas 12 Wellerlooi;Krachtstroom NewMotion 03006721 mennekes;6.13926047724613;51.5339720738783
Weustenweg 79 Holten;Krachtstroom NewMotion 03007559 mennekes;6.40254905501706;52.2790901250139
Tivolistraat 50 Tilburg;Krachtstroom NewMotion 03009404 mennekes;5.09531330000004;51.5580676
Weerribben 100 Lelystad;Krachtstroom NewMotion 03008862 mennekes;5.4113385;52.4943903
Horst 12 Kaatsheuvel;Krachtstroom NewMotion ICUEVE000226 mennekes;5.0525918006897;51.6547966003418
Finlandweg 10 Nieuwdorp;Krachtstroom NewMotion ICUEVE900196 mennekes;3.70988892062383;51.4761100956934
Kochstraat 12 Venlo;Krachtstroom NewMotion 03007065 mennekes;6.1746733;51.3823864
August-Rost-Straße 6 Arnstadt;Krachtstroom NewMotion 03009543 mennekes;10.9528607;50.8568133
Weustenweg 82 Holten;Krachtstroom NewMotion 03007545 mennekes;6.40242201744388;52.2782046110083
8;Stopcontact NewMotion ICUEVEMINI900107 mennekes;11.9244923306885;46.7063222770142
Diependaalselaan 329 Hilversum;Krachtstroom NewMotion 03007813 mennekes;5.1594999;52.2115946
Zelksestraat 4 Horssen;Krachtstroom NewMotion 03005942 mennekes;5.60507510000002;51.8583164
Astenweg 11 Winterberg;Krachtstroom NewMotion 03009229 mennekes;8.485559;51.1668527
Hogeweyselaan 165 Weesp;Stopcontact NewMotion 02001326 mennekes;5.02701780000007;52.3143824
Sportdreef 14A Huissen;Krachtstroom NewMotion ICUCOMPACT000992 mennekes;5.92618274688721;51.9462127685547
Diepeneestraat 9 Axel;Krachtstroom NewMotion 03009586 mennekes;3.9011079;51.2715964
Tivolistraat 50 Tilburg;Krachtstroom NewMotion 03009403 mennekes;5.09531330000004;51.5580676
Sevillaweg 55 Rotterdam;Krachtstroom NewMotion ICUCOMPACT001094 mennekes;4.40966701507568;51.9398345947266
Tivolistraat 50 Tilburg;Krachtstroom NewMotion 03006974 mennekes;5.09531330000004;51.5580676
Denemarkenweg 20 Ritthem;Krachtstroom NewMotion ICUEVE900197 mennekes;3.6979936629516;51.4747649603879
Laan 1914  35 Amersfoort;Krachtstroom Alfen ENECO_0011061 mennekes;5.36706;52.1334
Laan 1914  35 Amersfoort;Krachtstroom Alfen ENECO_0011062 mennekes;5.36706;52.1334
Laan 1914  35 Amersfoort;Krachtstroom Alfen ENECO_0011072 mennekes;5.36706;52.1334
Laan 1914  35 Amersfoort;Krachtstroom Alfen ENECO_0011071 mennekes;5.36706;52.1334
Laan 1914  35 Amersfoort;Krachtstroom Alfen ENECO_0011082 mennekes;5.36706;52.1334
Laan 1914  35 Amersfoort;Krachtstroom Alfen ENECO_0011081 mennekes;5.36706;52.1334
Laan 1914  35 Amersfoort;Krachtstroom Alfen ENECO_0011091 mennekes;5.36706;52.1334
