OBJECTNUMMER;Energielabel;COORDS;LNG;LAT;
3467;"C";"POLYGON((4.879348 52.416978,4.879214 52.416868,4.879168 52.41689,4.879038 52.416788,4.878926 52.41684,4.879056 52.416943,4.879106 52.416919,4.879241 52.417029,4.879348 52.416978))";"4,879137";"52,416908";
3468;"C";"POLYGON((4.897573 52.422989,4.897536 52.422941,4.897416 52.422914,4.897338 52.422937,4.897296 52.42301,4.897332 52.423058,4.897451 52.423084,4.897557 52.42304,4.897573 52.422989))";"4,8974345";"52,4229985";
3469;"F";"POLYGON((4.810519 52.375886,4.810504 52.375829,4.80987 52.375892,4.809885 52.375948,4.810519 52.375886))";"4,8101945";"52,375889";
3470;"C";"POLYGON((4.896797 52.422788,4.896726 52.422724,4.896641 52.422714,4.896563 52.422737,4.896519 52.422809,4.89659 52.422874,4.896676 52.422884,4.896754 52.422861,4.896797 52.422788))";"4,896658";"52,4228";
3471;"C";"POLYGON((4.790257 52.349642,4.789897 52.349569,4.789847 52.349662,4.790207 52.349735,4.790257 52.349642))";"4,790052";"52,349651";
3472;"C";"POLYGON((4.897181 52.422886,4.89711 52.422821,4.897025 52.422811,4.896947 52.422833,4.896903 52.422907,4.896975 52.422971,4.89706 52.42298,4.897138 52.422958,4.897181 52.422886))";"4,897042";"52,4228955";
3473;"D";"POLYGON((4.970048 52.294438,4.969609 52.294365,4.969575 52.294443,4.970014 52.294516,4.970048 52.294438))";"4,9698115";"52,2944415";
3474;"D";"POLYGON((4.92885 52.393682,4.928617 52.393328,4.928527 52.393351,4.92876 52.393704,4.92885 52.393682))";"4,9286885";"52,3935165";
3475;"C";"POLYGON((4.990418 52.29407,4.99042 52.293789,4.990288 52.293789,4.990287 52.294069,4.990418 52.29407))";"4,9903535";"52,29393";
3476;"D";"POLYGON((4.977695 52.290604,4.977698 52.290325,4.977566 52.290325,4.977563 52.290603,4.977695 52.290604))";"4,9776305";"52,2904645";
3477;"D";"POLYGON((4.930976 52.393376,4.930934 52.393311,4.930445 52.393432,4.930489 52.393497,4.930976 52.393376))";"4,9307105";"52,393404";
3478;"D";"POLYGON((4.977232 52.290602,4.977235 52.290324,4.977103 52.290324,4.9771 52.290602,4.977232 52.290602))";"4,9771675";"52,2904645";
3479;"G";"POLYGON((4.831964 52.347317,4.831962 52.34728,4.831475 52.347274,4.831474 52.347348,4.831505 52.347351,4.831961 52.347354,4.831964 52.347317))";"4,831719";"52,347315";
3480;"G";"POLYGON((4.847917 52.379948,4.847189 52.379933,4.847187 52.379983,4.847915 52.379998,4.847917 52.379948))";"4,847552";"52,3799645";
3481;"E";"POLYGON((4.947827 52.341727,4.947811 52.341717,4.947825 52.341707,4.94775 52.341662,4.947429 52.341863,4.947523 52.341918,4.947827 52.341727))";"4,947628";"52,341791";
3482;"D";"POLYGON((4.949978 52.391378,4.949707 52.391036,4.94962 52.391062,4.949891 52.391403,4.949978 52.391378))";"4,949799";"52,39122";
3483;"C";"POLYGON((4.815404 52.348566,4.815375 52.348454,4.815057 52.348485,4.815087 52.348596,4.815404 52.348566))";"4,8152305";"52,3485245";
3484;"F";"POLYGON((4.849888 52.380343,4.849213 52.38033,4.849209 52.380383,4.849884 52.380397,4.849888 52.380343))";"4,8495485";"52,3803635";
3485;"C";"MULTIPOLYGON(((4.890709 52.414851,4.890902 52.415012,4.890996 52.414971,4.890802 52.414812,4.890709 52.414851)),((4.890902 52.415012,4.890756 52.415075,4.890838 52.415135,4.890983 52.41507,4.890902 52.415012)))";"4,8908525";"52,414972";
3486;"D";"POLYGON((4.883265 52.414429,4.882973 52.414198,4.882874 52.414244,4.883164 52.414475,4.883265 52.414429))";"4,8830695";"52,414337";
3487;"E";"POLYGON((4.911444 52.398111,4.911352 52.398062,4.911032 52.398284,4.911124 52.398334,4.911444 52.398111))";"4,911238";"52,3981995";
3488;"B";"POLYGON((4.914509 52.402239,4.914452 52.402155,4.914091 52.40225,4.914153 52.402337,4.914509 52.402239))";"4,9143";"52,4022465";
3489;"D";"POLYGON((4.908079 52.390931,4.907839 52.390698,4.907727 52.390741,4.907967 52.390974,4.908079 52.390931))";"4,907903";"52,3908345";
3490;"D";"POLYGON((4.923733 52.388635,4.923618 52.388414,4.923463 52.388444,4.923593 52.388666,4.923733 52.388635))";"4,923598";"52,388538";
3491;"G";"POLYGON((4.846626 52.387866,4.846614 52.387836,4.84656 52.387844,4.846463 52.387493,4.846374 52.387503,4.84648 52.387885,4.846626 52.387866))";"4,8465";"52,3876895";
3492;"D";"POLYGON((4.810556 52.346498,4.810462 52.346479,4.810445 52.34651,4.810365 52.346494,4.81038 52.346465,4.81019 52.346424,4.810172 52.346457,4.810091 52.346441,4.810109 52.346408,4.810004 52.346387,4.809969 52.346455,4.810518 52.346567,4.810556 52.346498))";"4,8102625";"52,3464755";
3493;"E";"POLYGON((4.795244 52.378074,4.795224 52.378001,4.79474 52.378049,4.79476 52.378121,4.795244 52.378074))";"4,794992";"52,378061";
3494;"G";"POLYGON((4.90971 52.387573,4.909651 52.387486,4.909299 52.387577,4.909358 52.387665,4.90971 52.387573))";"4,9095045";"52,3875755";
3495;"A";"POLYGON((4.903219 52.409833,4.903035 52.409731,4.902881 52.409838,4.903069 52.409944,4.903219 52.409833))";"4,90305";"52,409838";
3496;"D";"POLYGON((4.897208 52.419676,4.896696 52.419579,4.896663 52.419643,4.897175 52.41974,4.897208 52.419676))";"4,8969355";"52,419659";
3497;"C";"POLYGON((4.895117 52.419227,4.894609 52.419116,4.894572 52.419179,4.895079 52.41929,4.895117 52.419227))";"4,8948445";"52,419203";
3498;"C";"POLYGON((4.88963 52.413389,4.889572 52.413343,4.889084 52.413573,4.889143 52.413619,4.88963 52.413389))";"4,889357";"52,413481";
3499;"E";"POLYGON((4.946667 52.389259,4.946399 52.388919,4.946314 52.388945,4.946582 52.389285,4.946667 52.389259))";"4,9464905";"52,389103";
3500;"C";"POLYGON((4.889007 52.411923,4.888949 52.411877,4.88846 52.412107,4.888518 52.412154,4.889007 52.411923))";"4,8887335";"52,412016";
3501;"C";"POLYGON((4.888251 52.41228,4.888192 52.412234,4.887703 52.412465,4.887762 52.412511,4.888251 52.41228))";"4,887977";"52,4123725";
3502;"C";"POLYGON((4.80908 52.346199,4.808989 52.34618,4.80897 52.346214,4.808889 52.346199,4.808909 52.346164,4.808716 52.346125,4.808698 52.34616,4.808617 52.346144,4.808637 52.346109,4.808525 52.346087,4.808494 52.346156,4.809043 52.346268,4.80908 52.346199))";"4,808787";"52,346178";
3503;"C";"POLYGON((4.889533 52.414025,4.889158 52.413726,4.889082 52.413762,4.889458 52.41406,4.889533 52.414025))";"4,8893075";"52,413893";
3504;"G";"POLYGON((4.946839 52.390045,4.946776 52.389968,4.946404 52.390079,4.946466 52.390156,4.946839 52.390045))";"4,9466215";"52,3900625";
3505;"F";"POLYGON((4.950534 52.340501,4.950205 52.340305,4.950116 52.340361,4.950444 52.340557,4.950534 52.340501))";"4,950325";"52,340431";
3506;"B";"POLYGON((4.819209 52.344498,4.818969 52.344293,4.818857 52.344349,4.819087 52.344546,4.819209 52.344498))";"4,819033";"52,3444195";
3507;"B";"POLYGON((4.818744 52.344144,4.818433 52.343979,4.818347 52.344052,4.81864 52.344208,4.818744 52.344144))";"4,8185455";"52,3440935";
3508;"C";"POLYGON((4.896615 52.419562,4.896112 52.419449,4.896075 52.419512,4.896579 52.419624,4.896615 52.419562))";"4,896345";"52,4195365";
3509;"D";"POLYGON((4.897021 52.419953,4.896523 52.419832,4.896482 52.419894,4.896981 52.420015,4.897021 52.419953))";"4,8967515";"52,4199215";
3510;"D";"POLYGON((4.975017 52.31103,4.974718 52.310927,4.974635 52.311018,4.974935 52.31112,4.975017 52.31103))";"4,974826";"52,3110235";
3511;"B";"POLYGON((4.915932 52.388816,4.915828 52.38874,4.915438 52.3888,4.915544 52.388875,4.915932 52.388816))";"4,915685";"52,3888075";
3512;"B";"POLYGON((4.977408 52.293757,4.977388 52.29347,4.977263 52.293474,4.977285 52.293761,4.977408 52.293757))";"4,9773355";"52,293615";
3513;"C";"POLYGON((4.897507 52.419743,4.897406 52.419718,4.89721 52.420023,4.897311 52.420048,4.897507 52.419743))";"4,8973585";"52,419884";
3514;"F";"POLYGON((4.842765 52.347069,4.842249 52.347065,4.842249 52.347134,4.842762 52.347138,4.842765 52.347069))";"4,842507";"52,347101";
3515;"E";"POLYGON((4.883648 52.413964,4.883589 52.413918,4.883102 52.414149,4.883158 52.414194,4.883648 52.413964))";"4,883375";"52,414055";
3516;"F";"POLYGON((4.811635 52.375775,4.811621 52.375719,4.811008 52.375779,4.811022 52.375836,4.811635 52.375775))";"4,8113215";"52,375776";
3517;"D";"POLYGON((4.924029 52.388541,4.923899 52.388322,4.923757 52.388354,4.923885 52.388573,4.924029 52.388541))";"4,923893";"52,388447";
3518;"F";"POLYGON((4.947049 52.342212,4.946961 52.342159,4.94663 52.342361,4.946719 52.342414,4.947049 52.342212))";"4,9468395";"52,342287";
3519;"F";"POLYGON((4.944209 52.341074,4.94414 52.34102,4.944006 52.341087,4.943706 52.341179,4.943751 52.341241,4.944067 52.341142,4.944209 52.341074))";"4,9439575";"52,3411295";
3520;"E";"POLYGON((4.946086 52.39128,4.945854 52.390988,4.945755 52.391017,4.945989 52.391309,4.946086 52.39128))";"4,9459205";"52,3911475";
3521;"F";"POLYGON((4.947223 52.390526,4.947162 52.390449,4.946791 52.390559,4.946853 52.390636,4.947223 52.390526))";"4,947007";"52,390543";
3522;"C";"POLYGON((4.897486 52.420185,4.896957 52.42013,4.896941 52.420196,4.897468 52.420251,4.897486 52.420185))";"4,8972135";"52,420191";
3523;"C";"POLYGON((4.781255 52.353103,4.781206 52.353057,4.781173 52.353071,4.78111 52.353012,4.781254 52.352953,4.781204 52.352906,4.780939 52.353014,4.781041 52.353107,4.781073 52.353094,4.781136 52.353151,4.781255 52.353103))";"4,781097";"52,353027";
3524;"D";"POLYGON((4.972382 52.309922,4.972236 52.309872,4.972069 52.310057,4.972215 52.310106,4.972382 52.309922))";"4,9722255";"52,309988";
3525;"D";"POLYGON((4.948944 52.390319,4.948841 52.390297,4.948668 52.390605,4.948771 52.390626,4.948944 52.390319))";"4,948806";"52,390461";
3526;"D";"POLYGON((4.880719 52.41463,4.880405 52.41438,4.880325 52.414416,4.880634 52.414673,4.880719 52.41463))";"4,880522";"52,414526";
3527;"G";"POLYGON((4.94585 52.390935,4.945789 52.390858,4.945418 52.390968,4.945479 52.391045,4.94585 52.390935))";"4,945634";"52,3909515";
3528;"F";"POLYGON((4.944615 52.340701,4.944511 52.340674,4.944374 52.340849,4.94427 52.340937,4.944351 52.340985,4.944457 52.340896,4.944615 52.340701))";"4,9444425";"52,3408295";
3529;"F";"POLYGON((4.943402 52.341512,4.943318 52.341219,4.943203 52.341235,4.943284 52.341525,4.943402 52.341512))";"4,9433025";"52,3413735";
3530;"C";"POLYGON((4.987447 52.291603,4.98737 52.291328,4.987247 52.291341,4.987322 52.291615,4.987447 52.291603))";"4,987347";"52,2914715";
3531;"C";"POLYGON((4.830143 52.362895,4.830142 52.362839,4.829533 52.36283,4.829532 52.362889,4.830143 52.362895))";"4,8298375";"52,3628635";
3532;"E";"POLYGON((4.945874 52.391343,4.945642 52.391052,4.945545 52.39108,4.945777 52.391372,4.945874 52.391343))";"4,9457095";"52,3912125";
3533;"C";"POLYGON((4.831103 52.362905,4.831104 52.362848,4.83049 52.362842,4.83049 52.362899,4.831103 52.362905))";"4,830797";"52,3628735";
3534;"D";"POLYGON((4.795666 52.377232,4.795647 52.377157,4.795192 52.377201,4.795212 52.377276,4.795666 52.377232))";"4,795429";"52,377216";
3535;"D";"POLYGON((4.794862 52.377219,4.794842 52.377144,4.794388 52.377188,4.794407 52.377263,4.794862 52.377219))";"4,794625";"52,377203";
3536;"B";"POLYGON((4.91623 52.389032,4.916125 52.388956,4.915741 52.389016,4.915847 52.38909,4.91623 52.389032))";"4,9159855";"52,3890225";
3537;"D";"POLYGON((4.796469 52.377246,4.79645 52.377171,4.795997 52.377215,4.796015 52.37729,4.796469 52.377246))";"4,796233";"52,37723";
3538;"F";"POLYGON((4.948322 52.388884,4.947819 52.388778,4.947784 52.38884,4.948286 52.388946,4.948322 52.388884))";"4,948053";"52,388863";
3539;"E";"POLYGON((4.879902 52.416716,4.879644 52.416502,4.879536 52.416553,4.879801 52.416763,4.879902 52.416716))";"4,879719";"52,4166335";
3540;"E";"POLYGON((4.797653 52.378114,4.797634 52.37804,4.797179 52.378084,4.797199 52.378159,4.797653 52.378114))";"4,797416";"52,3780995";
3541;"C";"POLYGON((4.809818 52.346345,4.809727 52.346328,4.809708 52.346364,4.809627 52.346348,4.809645 52.346312,4.809453 52.346275,4.809435 52.346309,4.809355 52.346293,4.809371 52.34626,4.809269 52.34624,4.809233 52.346306,4.80978 52.346414,4.809818 52.346345))";"4,8095255";"52,346327";
3542;"D";"POLYGON((4.988327 52.291511,4.988256 52.291238,4.988133 52.29125,4.988204 52.291523,4.988327 52.291511))";"4,98823";"52,29138";
3543;"F";"POLYGON((4.943162 52.341537,4.943144 52.34147,4.942643 52.341524,4.942663 52.34159,4.943162 52.341537))";"4,9429025";"52,34153";
3544;"B";"POLYGON((4.886497 52.413207,4.886442 52.413163,4.885953 52.413394,4.88601 52.413438,4.886497 52.413207))";"4,886225";"52,4132995";
3545;"F";"POLYGON((4.828304 52.381614,4.828162 52.38127,4.828068 52.381285,4.82821 52.381629,4.828304 52.381614))";"4,828186";"52,3814505";
3546;"C";"POLYGON((4.915893 52.398797,4.915839 52.398735,4.915481 52.398671,4.915444 52.39875,4.915823 52.398818,4.915893 52.398797))";"4,9156685";"52,3987445";
3547;"F";"POLYGON((4.909593 52.387402,4.909538 52.38732,4.909182 52.387408,4.909238 52.387491,4.909593 52.387402))";"4,9093875";"52,387405";
3548;"E";"POLYGON((4.795351 52.379036,4.79489 52.379026,4.794886 52.379101,4.795346 52.37911,4.795351 52.379036))";"4,7951185";"52,3790665";
3549;"E";"POLYGON((4.796851 52.3781,4.796833 52.378028,4.796376 52.378073,4.796396 52.378147,4.796851 52.3781))";"4,7966135";"52,378088";
3550;"D";"POLYGON((4.930301 52.3926,4.929837 52.392568,4.929825 52.392641,4.930289 52.392673,4.930301 52.3926))";"4,930063";"52,39262";
3551;"B";"POLYGON((4.916527 52.389249,4.916424 52.389173,4.916047 52.389229,4.916155 52.389305,4.916527 52.389249))";"4,916287";"52,3892385";
3552;"E";"POLYGON((4.796959 52.379064,4.7965 52.379056,4.796496 52.37913,4.796955 52.379139,4.796959 52.379064))";"4,7967275";"52,379097";
3553;"D";"POLYGON((4.923581 52.389814,4.923445 52.389754,4.923247 52.389913,4.923387 52.389976,4.923581 52.389814))";"4,923414";"52,389866";
3554;"B";"POLYGON((4.812281 52.34416,4.811979 52.344157,4.811977 52.344259,4.812276 52.34428,4.812281 52.34416))";"4,812129";"52,344219";
3555;"C";"POLYGON((4.83206 52.362917,4.832059 52.362859,4.831446 52.362853,4.831444 52.362907,4.83206 52.362917))";"4,831752";"52,3628865";
3556;"D";"POLYGON((4.79453 52.375225,4.794519 52.375186,4.794433 52.375185,4.794421 52.375137,4.794502 52.375122,4.794491 52.375081,4.794408 52.375083,4.794393 52.375023,4.794299 52.375032,4.794369 52.375305,4.79446 52.375295,4.794447 52.375241,4.79453 52.375225))";"4,7944145";"52,375164";
3557;"C";"POLYGON((4.913637 52.398146,4.913294 52.398084,4.913315 52.398042,4.913259 52.398033,4.913194 52.39817,4.9133 52.398189,4.913316 52.398157,4.913604 52.398213,4.913637 52.398146))";"4,9134155";"52,3981225";
3558;"F";"POLYGON((4.943266 52.341897,4.943246 52.341832,4.942739 52.341888,4.942758 52.341953,4.943266 52.341897))";"4,9430025";"52,341892";
3559;"F";"POLYGON((4.913232 52.342318,4.913089 52.342193,4.912907 52.342271,4.91305 52.342396,4.913232 52.342318))";"4,9130695";"52,342295";
3560;"E";"POLYGON((4.796156 52.379051,4.795696 52.379042,4.795692 52.379116,4.796152 52.379125,4.796156 52.379051))";"4,795924";"52,379084";
3561;"E";"POLYGON((4.797764 52.379079,4.797304 52.37907,4.7973 52.379143,4.79776 52.379153,4.797764 52.379079))";"4,797532";"52,379112";
3562;"C";"POLYGON((4.887165 52.386515,4.88695 52.386501,4.886936 52.386657,4.887153 52.386667,4.887165 52.386515))";"4,8870505";"52,386583";
3563;"E";"POLYGON((4.844577 52.372809,4.844563 52.372503,4.844454 52.372502,4.844465 52.37281,4.844577 52.372809))";"4,8445155";"52,3726555";
3564;"E";"POLYGON((4.796048 52.378087,4.796029 52.378014,4.795571 52.378058,4.79559 52.378129,4.796048 52.378087))";"4,7958095";"52,378071";
3565;"D";"POLYGON((4.925644 52.392573,4.9252 52.392541,4.925186 52.392617,4.92563 52.392647,4.925644 52.392573))";"4,925415";"52,3925935";
3566;"E";"POLYGON((4.795669 52.375009,4.79566 52.374969,4.795579 52.374971,4.795562 52.374912,4.795455 52.374922,4.795524 52.375193,4.795636 52.375182,4.795593 52.375021,4.795669 52.375009))";"4,795562";"52,3750535";
3567;"G";"POLYGON((4.893529 52.329552,4.893466 52.329548,4.893475 52.329493,4.893245 52.329481,4.893225 52.329612,4.893456 52.329625,4.893459 52.329598,4.893521 52.329601,4.893529 52.329552))";"4,893377";"52,3295515";
3568;"B";"POLYGON((4.943359 52.338706,4.943329 52.33864,4.942854 52.338721,4.942883 52.338787,4.943359 52.338706))";"4,9431065";"52,3387125";
3569;"E";"POLYGON((4.941607 52.338713,4.941548 52.338586,4.941459 52.338601,4.941475 52.338636,4.941132 52.338695,4.941159 52.338753,4.941502 52.338694,4.941518 52.338728,4.941607 52.338713))";"4,9413695";"52,338669";
3570;"D";"POLYGON((4.965935 52.303699,4.965653 52.303602,4.96557 52.303692,4.965852 52.303789,4.965935 52.303699))";"4,9657525";"52,3036935";
3571;"C";"POLYGON((4.969624 52.293258,4.969438 52.293178,4.969415 52.293198,4.969482 52.293228,4.969445 52.29326,4.969378 52.293231,4.969332 52.29327,4.969401 52.293299,4.969365 52.293329,4.969296 52.2933,4.969273 52.293321,4.969457 52.293402,4.969624 52.293258))";"4,9694485";"52,2932915";
3572;"E";"POLYGON((4.878822 52.416845,4.878693 52.416743,4.878648 52.416764,4.878498 52.41664,4.878403 52.416684,4.878554 52.416809,4.878602 52.416788,4.878728 52.416889,4.878822 52.416845))";"4,8786125";"52,416765";
3573;"D";"POLYGON((4.96618 52.303433,4.965896 52.303336,4.965813 52.303425,4.966097 52.303522,4.96618 52.303433))";"4,9659965";"52,3034285";
3574;"F";"POLYGON((4.888408 52.411271,4.888124 52.411043,4.888031 52.411086,4.888315 52.411314,4.888408 52.411271))";"4,8882195";"52,4111765";
3575;"E";"POLYGON((4.940856 52.339776,4.940356 52.339734,4.94034 52.339799,4.940842 52.339842,4.940856 52.339776))";"4,940598";"52,3397885";
3576;"D";"POLYGON((4.923239 52.388794,4.923077 52.388621,4.922931 52.388678,4.923102 52.388846,4.923239 52.388794))";"4,923085";"52,3887345";
3577;"D";"POLYGON((4.796359 52.376251,4.796338 52.376176,4.795904 52.376219,4.795924 52.376294,4.796359 52.376251))";"4,7961315";"52,376234";
3578;"D";"POLYGON((4.972555 52.311025,4.972249 52.310919,4.972173 52.311002,4.97248 52.311107,4.972555 52.311025))";"4,972364";"52,3110145";
3579;"E";"POLYGON((4.795555 52.376236,4.795534 52.376162,4.795098 52.376205,4.795118 52.37628,4.795555 52.376236))";"4,7953265";"52,3762225";
3580;"F";"POLYGON((4.944428 52.343077,4.944407 52.342989,4.944034 52.343027,4.944055 52.343113,4.944428 52.343077))";"4,944231";"52,343052";
3581;"C";"POLYGON((4.868056 52.363809,4.867895 52.363769,4.867857 52.36378,4.867763 52.363921,4.867873 52.363948,4.867898 52.363936,4.867967 52.363948,4.868056 52.363809))";"4,8679095";"52,3638595";
3582;"C";"POLYGON((4.966778 52.322776,4.966689 52.322746,4.966661 52.322777,4.966581 52.32275,4.966462 52.322884,4.96663 52.32294,4.966778 52.322776))";"4,96662";"52,3228435";
3583;"F";"POLYGON((4.926512 52.392491,4.926436 52.392432,4.926089 52.3926,4.926165 52.392658,4.926512 52.392491))";"4,9263005";"52,3925455";
3584;"E";"POLYGON((4.941941 52.339533,4.941909 52.339467,4.941446 52.339547,4.941476 52.339613,4.941941 52.339533))";"4,9416935";"52,3395405";
3585;"D";"POLYGON((4.825294 52.376953,4.825135 52.376763,4.824998 52.376806,4.825155 52.376996,4.825294 52.376953))";"4,825146";"52,3768785";
3586;"E";"POLYGON((4.925386 52.393932,4.924946 52.393901,4.924933 52.393976,4.925372 52.394006,4.925386 52.393932))";"4,9251595";"52,3939535";
3587;"D";"POLYGON((4.923791 52.389441,4.923717 52.389368,4.923392 52.389494,4.923468 52.389566,4.923791 52.389441))";"4,9235915";"52,3894655";
3588;"B";"POLYGON((4.85273 52.3452,4.852379 52.345174,4.852358 52.345266,4.852708 52.345292,4.85273 52.3452))";"4,852544";"52,345232";
3589;"E";"POLYGON((4.841538 52.379954,4.840984 52.379942,4.84098 52.380002,4.841534 52.380013,4.841538 52.379954))";"4,841259";"52,3799785";
3590;"D";"POLYGON((4.825739 52.377492,4.825582 52.377302,4.825445 52.377345,4.825602 52.377535,4.825739 52.377492))";"4,825592";"52,3774185";
3591;"C";"POLYGON((4.9005 52.419995,4.90049 52.419726,4.900368 52.419728,4.900378 52.419996,4.9005 52.419995))";"4,900434";"52,4198605";
3592;"D";"POLYGON((4.929147 52.39209,4.928661 52.392057,4.928649 52.392123,4.929136 52.392157,4.929147 52.39209))";"4,928898";"52,3921075";
3593;"C";"POLYGON((4.899093 52.420016,4.899081 52.419748,4.898959 52.419749,4.898971 52.420017,4.899093 52.420016))";"4,899026";"52,4198815";
3594;"G";"POLYGON((4.850814 52.380793,4.850196 52.380781,4.850193 52.380834,4.85081 52.380846,4.850814 52.380793))";"4,8505035";"52,3808115";
3595;"C";"POLYGON((4.900009 52.420002,4.899999 52.419734,4.899877 52.419736,4.899887 52.420003,4.900009 52.420002))";"4,899943";"52,4198685";
3596;"E";"POLYGON((4.925999 52.393973,4.92556 52.393943,4.925546 52.394016,4.925985 52.394047,4.925999 52.393973))";"4,9257725";"52,3939955";
3597;"C";"POLYGON((4.899583 52.420009,4.899571 52.41974,4.89945 52.419742,4.899461 52.42001,4.899583 52.420009))";"4,8995165";"52,4198745";
3598;"E";"POLYGON((4.795084 52.375065,4.795073 52.375023,4.794994 52.375025,4.794978 52.374966,4.794877 52.374975,4.794946 52.375253,4.795051 52.375242,4.795008 52.375076,4.795084 52.375065))";"4,7949805";"52,375109";
3599;"B";"POLYGON((4.802354 52.381024,4.801983 52.381017,4.801978 52.381104,4.802351 52.381111,4.802354 52.381024))";"4,802166";"52,3810635";
3600;"D";"POLYGON((4.932212 52.392302,4.931773 52.392272,4.931761 52.392345,4.932198 52.392375,4.932212 52.392302))";"4,9319865";"52,3923245";
3601;"D";"POLYGON((4.972306 52.312826,4.97217 52.31278,4.972004 52.312961,4.97214 52.313008,4.972306 52.312826))";"4,972155";"52,3128925";
3602;"A";"POLYGON((4.901967 52.410319,4.901786 52.410227,4.901642 52.410342,4.901825 52.410424,4.901967 52.410319))";"4,9018045";"52,410326";
3603;"E";"POLYGON((4.926609 52.394016,4.926175 52.393986,4.926161 52.394059,4.926595 52.39409,4.926609 52.394016))";"4,926385";"52,3940375";
3604;"F";"POLYGON((4.848931 52.380155,4.848247 52.38014,4.848245 52.380188,4.848929 52.380202,4.848931 52.380155))";"4,848588";"52,3801705";
3605;"F";"POLYGON((4.805992 52.378019,4.805479 52.378009,4.805476 52.378072,4.805989 52.378082,4.805992 52.378019))";"4,805734";"52,378046";
3606;"F";"POLYGON((4.80535 52.378925,4.804837 52.378916,4.804835 52.378979,4.805348 52.378988,4.80535 52.378925))";"4,8050925";"52,378952";
3607;"E";"POLYGON((4.888731 52.411122,4.888444 52.41089,4.888354 52.41093,4.888643 52.411163,4.888731 52.411122))";"4,8885425";"52,411026";
3608;"E";"POLYGON((4.941343 52.393241,4.941297 52.393183,4.940855 52.393314,4.940901 52.393373,4.941343 52.393241))";"4,941099";"52,3932785";
