LNG;LAT;ENERGY_PERFORMANCE
4.942638;52.341753;6.506
4.912953;52.3886185;5.291
4.9293825;52.3443525;6.886
4.9138885;52.3987045;4.285
4.9168275;52.39328;2.52
4.9256505;52.3937245;5.009
4.9250375;52.3936825;5.298
4.9271965;52.3934535;5.565
4.945712;52.3391645;3.375
4.7959235;52.380854;4.79
4.9265915;52.3938045;4.899
4.9278755;52.39204;4.958
4.967696;52.3227615;3.426
4.9444265;52.342125;6.725
4.964672;52.3225555;3.086
4.875339;52.3861465;5.352
4.7966525;52.380863;5.623
4.927017;52.391792;4.299
4.7974085;52.3808785;3.315
4.9196255;52.344793;5.385
4.9472745;52.3396165;4.277
4.887895;52.3849775;5.983
4.801539;52.3477265;2.253
4.963877;52.32254;3.692
4.9232615;52.3440625;5.297
4.9235025;52.3442075;6.32
4.924033;52.3445265;7.153
4.968595;52.302391;2.183
4.904583;52.4189875;4.281
4.9149965;52.393856;2.46
4.902112;52.4077075;1.941
4.9438015;52.390392;5.908
4.9284495;52.352526;7.599
4.913914;52.398443;3.274
4.8184865;52.3494815;3.294
4.8185045;52.348875;3.058
4.948515;52.391657;4.854
4.907661;52.390968;5.818
4.8218835;52.356308;4.611
4.818542;52.347605;3.37
4.907117;52.390751;6.978
4.818477;52.349796;3.78
4.818524;52.348211;3.128
4.8184955;52.349178;3.017
4.8184695;52.350035;3.889
4.8185135;52.348572;3.533
4.8185335;52.34791;3.532
4.9481355;52.391182;5.988
4.9446295;52.392012;7.161
4.9025845;52.4087795;1.976
4.8161265;52.34404;2.27
4.907275;52.3909055;5.776
4.9475035;52.3880485;5.476
4.848468;52.3847025;6.434
4.946849;52.339935;2.723
4.9473755;52.3882735;4.96
4.913563;52.399891;4.825
4.9485335;52.388071;5.809
4.889104;52.4140495;3.364
4.9463005;52.3886225;4.416
4.948314;52.387808;5.536
4.9460985;52.3887805;5.268
4.947519;52.391958;4.26
4.887496;52.4124565;3.67
4.887042;52.413143;3.266
4.887217;52.412918;2.256
4.888927;52.414274;2.181
4.882899;52.414564;4.511
4.873835;52.3437235;6.644
4.9474745;52.3913785;4.804
4.887246;52.4125745;2.29
4.887617;52.4128725;2.326
4.888887;52.4135605;3.658
4.888527;52.414318;2.294
4.946822;52.341999;5.885
4.881244;52.4151155;4.592
4.9298535;52.343977;6.125
4.818407;52.3446445;2.947
4.8157515;52.3440495;2.42
4.947796;52.391281;4.72
4.858658;52.3693655;5.02
4.9467595;52.39159;4.699
4.948178;52.39176;4.48
4.87842;52.416855;3.891
4.8157735;52.3433555;2.89
4.9484575;52.3910825;5.164
4.8831225;52.41313;4.517
4.860571;52.3908555;2.759
4.9471405;52.392067;4.445
4.9465515;52.392334;5.116
4.947136;52.3914775;4.975
4.945665;52.388788;4.006
4.948838;52.3915615;4.29
4.9478535;52.391857;4.774
4.9021175;52.4105165;2.976
4.7855605;52.365498;1.855
4.886423;52.413458;3.566
4.9084595;52.3596855;2.87
4.831785;52.3617285;5.634
4.94761;52.3878575;5.802
4.9488395;52.341421;6.543
4.9890935;52.29257;3.891
4.940208;52.393509;4.329
4.9277315;52.34531;6.001
4.946422;52.3916895;4.352
4.887073;52.4127995;3.036
4.9471985;52.3417645;5.938
4.946803;52.39217;5.902
4.8690635;52.351347;6.272
4.830175;52.356392;2.343
4.839592;52.3610825;5.831
4.8364045;52.3816185;4.369
4.9279975;52.345146;6.363
4.939602;52.39369;5.192
4.7930745;52.374914;4.509
4.818904;52.3453715;2.517
4.9448135;52.3419915;6.32
4.835338;52.3817845;4.52
4.834794;52.3818705;4.836
4.991115;52.291401;4.503
4.835871;52.3817025;4.197
4.899681;52.4170035;4.436
4.793423;52.3743805;4.621
4.793249;52.3746435;4.595
4.8642745;52.368771;7.721
4.946205;52.388369;5.688
4.90995;52.3906285;5.371
4.8896715;52.4148715;2.999
4.9245475;52.4080045;3.619
4.897981;52.411688;2.304
4.7789345;52.3501895;2.074
4.9089;52.370659;3.154
4.9661575;52.407652;5.875
4.994959;52.3921605;4.487
4.830971;52.3611565;7.89
4.8919205;52.4145775;2.234
4.8916165;52.4147205;2.991
4.9197305;52.3442325;5.977
4.914511;52.382265;2.153
4.9199955;52.344059;6
4.9670305;52.407831;3.724
4.887897;52.414637;2.999
4.945324;52.3915155;5.688
4.8207955;52.3585815;7.991
4.837099;52.381439;5.892
4.942919;52.3413585;5.064
4.8749785;52.39217;1.019
4.7802635;52.35318;3.176
4.7813145;52.3532735;3.351
4.8227695;52.3791865;4.358
4.9480335;52.387398;4.843
4.9173005;52.3996275;3.707
4.780515;52.3533765;3.081
4.893201;52.412645;3.489
4.891754;52.4029045;1.299
4.8789205;52.416544;4.307
4.916776;52.3869305;4.578
4.89315;52.402622;1.918
4.902382;52.410679;2.698
4.9143835;52.399391;3.758
4.9244945;52.339626;3.212
4.9455005;52.340458;5.36
4.946638;52.3418195;5.488
4.837735;52.3591745;7.353
4.8204045;52.346752;3.807
4.8899945;52.4147;2.296
4.94032;52.339624;4.544
4.858233;52.3693675;5.157
4.9018995;52.409601;2.061
4.920621;52.3523845;5.632
4.8576725;52.3692875;6.581
4.814194;52.378582;3.768
4.94885;52.3908825;6.68
4.947696;52.3874835;5.125
4.9164755;52.399973;5.864
4.9125785;52.3714565;1.211
4.8175005;52.378254;3.542
4.8152915;52.3784735;3.073
4.811673;52.378832;3.627
4.8163955;52.3783645;3.39
4.812776;52.3787215;3.504
4.9493825;52.390993;4.157
4.9440005;52.392197;4.571
4.9458045;52.340538;5.7
4.9172255;52.387129;4.887
4.94529;52.3891775;5.642
4.9418165;52.3930225;3.195
4.9453895;52.343197;7.472
4.8877965;52.4108485;6.118
4.948856;52.3412185;6.055
4.9493565;52.3911895;5.864
4.8358455;52.3591555;7.399
4.966309;52.4065455;5.819
4.941514;52.393112;3.799
4.820026;52.3453485;2.99
4.948511;52.3414385;6.04
4.882781;52.4132175;4.031
4.9448435;52.3402765;6.355
4.8383695;52.3591825;7.32
4.797147;52.3785515;7.586
4.9052205;52.4193435;3.152
4.7958555;52.37669;7.549
4.795539;52.378525;7.257
4.795052;52.3766745;7.528
4.898362;52.411886;2.143
4.794247;52.376661;7.367
4.8913395;52.411171;2.629
4.9445595;52.340208;6.105
4.7947355;52.3785115;7.921
4.9016645;52.409456;2.376
4.7963425;52.37854;7.767
4.8929645;52.414078;2.535
4.8934765;52.4128055;2.927
4.945027;52.367905;3.815
4.995519;52.390852;3.44
4.933394;52.392187;4.079
4.901568;52.408102;2.341
4.8161415;52.3433645;2.679
4.928204;52.392317;4.864
4.902261;52.408581;2.228
4.9284195;52.3921375;4.06
4.893271;52.413933;3.594
4.893607;52.4136105;3.154
4.946897;52.3416575;5.991
4.8832265;52.3466665;4.539
4.890798;52.4091455;6.078
4.817268;52.356886;1.019
4.9033265;52.343359;1.441
4.947958;52.3743265;2.113
4.835056;52.38204;7.477
4.920433;52.3512935;7.122
4.9261945;52.393284;5.376
4.9270045;52.3937185;4.829
4.8175175;52.3434755;2.509
4.8935735;52.41379;2.502
4.90116;52.4077185;2.063
4.925892;52.393009;4.713
4.8017945;52.3732985;4.207
4.9027315;52.409647;2.252
4.9441135;52.367897;3.291
4.938405;52.3937685;3.934
4.9478025;52.3743075;2.543
4.8193635;52.3442915;2.854
4.819626;52.3445515;2.229
4.8904445;52.409771;5.18
4.8199475;52.345085;2.03
4.8905835;52.4138355;3.649
4.892729;52.4122715;2.914
4.818777;52.3439025;2.728
4.888719;52.414753;3.024
4.902061;52.408062;2.364
4.8198005;52.3447895;2.754
4.8924385;52.330313;7.404
4.928211;52.391951;4.954
4.926874;52.39345;5.088
4.90066;52.4165325;6.008
4.9500125;52.3883495;4.003
4.870483;52.3872755;6.669
4.95019;52.3912085;4.701
4.8892785;52.4147645;2.051
4.945662;52.391773;4.163
4.945968;52.3425275;6.951
4.8879485;52.413446;3.235
4.8179795;52.343584;2.569
4.8813655;52.414917;7.476
4.816587;52.343365;2.518
4.8881315;52.4132785;3.654
4.860172;52.384697;7.113
4.892267;52.4158135;3.523
4.9512925;52.3909685;5.265
4.8883115;52.414719;3.919
4.9469185;52.388178;5.379
4.9505265;52.3911075;3.481
4.945801;52.3890665;5.303
4.9449275;52.389534;6.935
4.947198;52.3888855;5.199
4.888095;52.4138735;3.613
4.887362;52.4133475;3.218
4.8882775;52.413706;2.456
4.946628;52.388851;5.933
4.948685;52.387766;5.968
4.8943825;52.4191035;3.078
4.945619;52.389328;5.028
4.8882875;52.4140775;3.315
4.8921445;52.4131085;3.171
4.888592;52.4136395;2.013
4.889518;52.4132365;3.648
4.947219;52.387695;4.105
4.8801015;52.414194;4.348
4.8930755;52.422272;3.572
4.947335;52.388653;5.972
4.9507765;52.390804;5.439
4.9508505;52.39101;3.985
4.8876365;52.4135115;2.596
4.896636;52.4192865;3.336
4.8928685;52.422571;3.102
4.946313;52.3912925;5.641
4.9492085;52.3915045;4.533
4.886065;52.4135435;2.757
4.9488955;52.3911115;4.228
4.9470425;52.387951;5.431
4.9465705;52.388336;6.146
4.948599;52.377445;3.813
4.818375;52.343716;2.887
4.948347;52.390686;6.735
4.948896;52.390705;4.45
5.015053;52.3068275;4.182
4.9477705;52.387716;5.314
4.949532;52.391407;4.055
4.94675;52.340794;6.703
4.948325;52.3914205;4.698
4.94561;52.3402425;6.811
4.948648;52.391323;5.843
4.886653;52.4132655;2.648
4.92083;52.343586;5.387
4.946455;52.340719;6.413
4.918257;52.3515965;6.576
4.947987;52.3915215;4.554
4.947664;52.3916185;4.763
4.9490525;52.3913075;4.319
4.9473265;52.3917175;4.855
4.946612;52.3919295;4.338
4.9469495;52.3918285;3.1
4.8867585;52.4146555;3.198
4.8038945;52.3730905;4.851
4.9695945;52.2942125;4.689
4.890511;52.4150375;2.509
4.9470695;52.389204;5.822
4.817081;52.343403;2.675
4.9431915;52.3683355;3.875
4.944103;52.3683455;3.102
4.9253665;52.357807;4.65
4.920835;52.3565235;4.452
4.945981;52.340353;6.274
4.947483;52.340782;6.264
4.9450145;52.368353;3.745
4.937524;52.3675;7.063
4.9246345;52.357599;4.482
4.863936;52.387863;6.733
4.9163785;52.35524;4.426
4.9231715;52.357187;4.164
4.9239035;52.357393;4.728
4.802949;52.352016;4.452
4.9156785;52.354996;3.185
4.920075;52.35631;4.514
4.9216;52.356741;4.569
4.917825;52.355671;4.154
4.9440425;52.338419;3.977
4.9170975;52.355465;4.192
4.8928255;52.415884;3.297
4.8962;52.417028;3.002
4.8895225;52.4146615;2.774
5.0195645;52.304121;5.402
4.815506;52.352541;4.103
4.965058;52.4073145;5.498
4.9653255;52.4072585;5.088
4.8802145;52.4163155;5.5
4.895786;52.33103;7.511
4.9126475;52.3995535;3.457
4.8324905;52.332558;4.588
4.916472;52.399612;3.973
4.7899505;52.3449475;2.901
4.896008;52.4089585;2.999
4.9120285;52.389513;7.343
4.8970275;52.4087885;2.343
4.9449675;52.389324;6.791
4.908269;52.4132675;4.755
4.898214;52.4085925;6.386
4.908258;52.389725;5.581
4.944065;52.341457;6.229
4.9480935;52.387636;6.642
4.9374535;52.368431;7.045
4.937079;52.3684275;7.349
4.930147;52.3468095;4.959
4.818748;52.342165;3.704
4.882315;52.413954;4.429
4.917109;52.399271;3.319
4.912193;52.38854;7.599
4.8932205;52.412338;3.851
4.8860485;52.39044;3.627
4.9645155;52.3839855;6.073
4.8508595;52.3809395;7.415
4.9443145;52.3424625;6.431
4.7767785;52.3714695;2.891
4.9281545;52.3925935;4.284
4.9453205;52.342142;6.387
4.912422;52.388933;5.757
4.8915355;52.4151265;2.777
4.94427;52.342295;6.016
4.9370205;52.3674945;7.275
4.943309;52.342375;6.936
4.955286;52.3890955;3.908
4.9286865;52.3922385;3.328
4.8884605;52.410223;7.536
4.9290595;52.3694745;2.441
4.8508755;52.3806515;6.432
4.89165;52.414282;2.331
4.8889945;52.414726;2.183
4.8929505;52.3748435;3.248
4.9285105;52.3928715;5.626
4.8906315;52.409918;7.875
4.9423555;52.339813;3.146
4.931068;52.393152;4.143
4.9422175;52.3399335;2.443
4.9297595;52.3934745;4.344
4.892599;52.413849;3.515
4.9295075;52.3935395;4.498
4.9146625;52.399351;3.241
4.9377265;52.368435;7.856
4.9317205;52.39299;4.204
4.888104;52.4121265;3.982
4.888308;52.412027;3.848
4.8837675;52.413271;4.055
4.9302515;52.378605;3.071
4.9128925;52.399626;4.401
4.950586;52.390577;4.638
4.889016;52.4128475;3.999
4.9171175;52.3990765;3.586
4.893013;52.412321;2.639
4.930163;52.393377;4.652
4.931469;52.393051;4.599
4.9260035;52.393465;5.192
4.94916;52.391697;5.368
4.8892235;52.41275;3.976
4.881062;52.389225;1.216
4.945115;52.342028;6.338
4.926052;52.392412;4.301
4.926894;52.392004;5.152
4.931797;52.3586195;5.678
4.8907665;52.4120215;6.232
4.893181;52.330286;7.89
4.9618365;52.38451;5.82
4.928388;52.3927215;4.682
4.7943105;52.367552;3.499
4.9330445;52.3926545;4.049
4.9165755;52.3983745;4.016
4.9170325;52.398573;4.298
4.9982505;52.380064;5.328
4.8668915;52.3857305;1.104
4.920737;52.3514025;7.381
4.9321155;52.392893;4.824
4.889994;52.4148695;2.374
4.875372;52.387684;4.736
4.946611;52.3416425;6.788
4.8931855;52.4124625;2.93
4.914708;52.3996275;4.591
4.944866;52.389746;4.747
4.887656;52.413204;2.703
4.9304195;52.3933125;4.516
4.9488945;52.389023;5.427
4.8886105;52.413807;3.522
4.892208;52.4123155;6.012
4.881631;52.4133755;4.301
4.9504745;52.391302;3.337
4.889384;52.4123005;3.913
4.8890645;52.4120445;3.691
4.951135;52.3911075;5.988
4.948478;52.390848;7.669
4.9471565;52.391241;6.153
4.948493;52.3918935;6.993
4.948874;52.3881585;3.589
4.950843;52.390631;5.839
4.949814;52.3915005;6.919
4.9481335;52.389475;4.272
4.947651;52.3884205;4.896
4.949955;52.390444;3
4.9459265;52.389427;5.945
4.946158;52.389475;5.415
4.946443;52.3914545;6.364
4.9447845;52.389885;5.139
4.946946;52.3887765;5.142
4.947833;52.3920915;6.796
4.8364935;52.35466;3.932
4.836535;52.353218;4.467
4.9455115;52.389002;5.725
4.916579;52.3997535;3.064
4.8876865;52.4130765;3.626
4.944207;52.3900565;6.237
4.948696;52.390179;5.371
4.947119;52.3923035;4
4.9478175;52.3910465;6.795
4.947439;52.3888075;5.306
4.946751;52.387945;6.2
4.8367015;52.3532675;4.74
4.887941;52.4125765;3.762
4.935387;52.3513815;7.852
4.94702;52.3886435;4.355
4.947845;52.387148;4.202
4.9410585;52.3411845;4.443
4.8900485;52.4112075;3.112
4.94902;52.3887975;2.561
4.8896405;52.4139365;3.195
4.8878705;52.4132255;2.743
4.8911395;52.4108545;2.912
4.94857;52.3887065;4.557
4.948785;52.388321;5.064
4.8913255;52.4110015;3.035
4.9478685;52.3880365;5.959
4.836682;52.3539885;4.124
4.9440145;52.390114;5.605
4.88826;52.4128285;3.06
4.889686;52.4117525;2.171
4.948352;52.3890875;4.587
4.9444;52.3900015;5.968
4.8893225;52.4136845;3.487
4.9495865;52.3903675;4.284
4.94844;52.3889295;6.105
4.948655;52.388544;5.259
4.9487965;52.389183;5.332
4.888795;52.4139575;2.963
4.9489575;52.390234;4.479
4.948223;52.3893125;4.929
4.949323;52.39031;3.671
4.9502175;52.390499;6.766
4.9445915;52.389942;5.959
4.8583505;52.3699535;4.693
4.9472345;52.3409175;7.813
4.946814;52.3892785;6.693
4.946679;52.388071;5.766
4.8913525;52.4108715;2.805
4.8885815;52.4139385;2.953
4.8366585;52.354706;3.281
4.857507;52.3697165;6.832
4.864251;52.387909;4.233
4.9249245;52.3942565;6.085
4.8725165;52.3908425;2.911
4.783719;52.356827;4.989
4.779701;52.3565235;6.699
4.781893;52.355642;6.361
4.946863;52.388447;5.083
4.90116;52.3578015;6.82
4.901443;52.343218;7.918
4.936811;52.3684235;7.434
4.88972;52.414667;2.723
4.8728535;52.390999;2.814
4.9066225;52.370594;3.306
4.889549;52.4145415;2.418
4.796831;52.3633215;7.051
4.905965;52.4165155;6.459
4.9020225;52.417593;6.938
4.842234;52.379381;2.073
4.7840395;52.3586905;5.01
